price,link,title,location,description,Nearest intersection,Bedrooms,Bathrooms,Unit type,Parking included,sqft,sqm
2890.0,/v-apartments-condos/delta-surrey-langley/2-bed-2-bath-apartment-south-surrey-white-rock/1690027091,2 bed 2 bath apartment South Surrey/White Rock,Delta/Surrey/Langley,"- 2 Bedrooms, 2 Full Bathrooms, high ceilings, spacious and secure underground parking for one vehicle and a visitor parking permit. Storage room, bike room, amenities room. Semiahmoo Place - 15323 ...",154 Street / 17A Avenue,2.0,2.0,Apartment,1,1040.0,96.61912
3000.0,/v-apartments-condos/ubc-university-british-columbia/3000-2br-650ft2-modern-2-bedroom-basement-suite-in-west/1689972714,$3000 / 2br - 650ft2 - Modern 2-Bedroom Basement Suite in West,Vancouver,"Welcome to modern living in Vancouver's educational and recreational heartland! Now available is a spacious basement legal suite with private entrance in a new house built in 2017, located at 4648 W ...",Blanca Street / West 14th Avenue,2.0,1.0,Basement,1,650.0,60.38695
2548.0,/v-apartments-condos/vancouver-downtown-west-end/vancouver-1-bedroom-apartment-for-rent-1005-jervis-street/1683888432,Vancouver 1 Bedroom Apartment for Rent - 1005 Jervis Street,Vancouver,Promotions: To schedule a viewing call: 236-804-0545 The Summit at 1005 Jervis Street in Downtown Vancouver is located a few minutes away from Stanley Park Seawell Pathway. This multi-resident ...,Davie Street / Jervis Street,1.0,1.0,Apartment,0,439.0,40.784417
3400.0,/v-apartments-condos/north-shore/spacious-two-bedroom-in-canyon-heights-north-vancouver/1694607557,Spacious two bedroom in Canyon Heights (North Vancouver),North Vancouver,"Interior Sq. Ft.: 1000 Exterior Sq. Ft.: Furnished: No Parking: Yes Storage Locker: No Utilities: 30% Description Ground level fully renovated, bright Two bedrooms and one bath in the heart of Canyon ...",Montroyal Boulevard / Belvedere Drive,2.0,1.0,Basement,1,1000.0,92.903
3950.0,/v-apartments-condos/vancouver/available-now/1694606685,AVAILABLE NOW!,Vancouver,"Situated in the luxury Atelier building at Homer and Robson Streets in downtown Vancouver, this unfurnished suite offers 810 sq.ft of livable space with an additional 400 sq.ft outdoor terrace ...",Homer Street / Robson Street,1.5,1.0,Condo,1,810.0,75.25143
2000.0,/v-apartments-condos/richmond-bc/2-bedroom-ground-level-suite-for-rent/1694602293,2 BEDROOM GROUND LEVEL SUITE FOR RENT,Vancouver,MINIMUM 1 YEAR LEASE - utilities included - no laundry - no wifi/cable - no smoking - no pets,East 57th Avenue / Windsor Street,2.0,1.0,Apartment,0,800.0,74.3224
3250.0,/v-apartments-condos/vancouver/beautiful-furnished-one-bed-and-den-with-water-views/1694602117,Beautiful Furnished one bed and den with water views,Vancouver,"Beautiful Furnished 1 Bedroom, 1 Bath, Den and a balcony home with the most functional floor plan! The building is conveniently located within a few steps of the Seawall, David lam park, Yaletown ...",Granville Street / Drake Street,1.5,1.0,Apartment,1,580.0,53.88374
1850.0,/v-apartments-condos/tricities-pitt-maple/like-new-1bd-and-1-bath-basement-unit/1694601566,"Like new 1bd and 1 bath, basement unit",Coquitlam,"Like new 1 bedroom with 1 bathroom and inhouse laundry, basement suit for rent in an exceptionally quiet and serene area! close to Burquitlam station(15 min walk), amenities or to SFU Totally ...",Ailsa Avenue / Wallace Wynd,1.0,1.0,House,0,575.0,53.419225
3250.0,/v-apartments-condos/burnaby-new-westminster/910-sqft-2bdr-1bath-apartment/1689859253,"910 SQFT, 2BDR & 1BATH APARTMENT",North Vancouver,Unit Features • Fully Renovated – Open Concept Kitchen/Living Area • Beautiful Laminate & Porcelain Tile flooring • Quartz Countertops – Kitchen Island • Stainless Steel Appliances • Dishwasher • In- ...,Berkley Road / Bendale Road,2.0,1.0,Apartment,0,910.0,84.54173
3450.0,/v-apartments-condos/north-shore/bright-2-bedroom-1-bath-top-floor-with-high-ceilings/1694600154,"Bright 2 bedroom, 1 bath top Floor with High ceilings",North Vancouver,"Bright 2 bedroom, 1 bath top Floor with High ceiling and lots of storagre Space! Feels like Home with a fully equipped Kitchen, Two bedrooms with Queen size bed within walking distance from ...",West Keith Road / Forbes Avenue,2.0,1.0,Duplex/Triplex,1,1000.0,92.903
3050.0,/v-apartments-condos/burnaby-new-westminster/living-in-quiet-parkland-steps-from-skytrain-shopping:-2br-2ba/1694597394,"Living in quiet parkland, steps from SkyTrain, shopping: 2BR+2Ba",Burnaby,"Experience living in nature, surrounded by greenspace tranquility, water features, trails, yet is steps away from transit, groceries, and shopping. CAR AMENITIES - Premium parking stall: 50% wider, ...",Southridge Drive / Byrnepark Drive,2.0,2.0,Apartment,1,800.0,74.3224
2650.0,/v-apartments-condos/burnaby-new-westminster/luxury-2-bed-suite-w-large-windows-in-executive-home/1694596129,Luxury 2-bed suite w/ large windows in executive home,Burnaby,"Available July 1, 2024. Luxury 2-bed basement suite w/ large windows in an executive home. The unit is a 6-year-new, legal suite. Custom-built home and suite designed for functionality using the same ...",Halifax Street / Woolwich Avenue,2.0,1.0,Basement,1,763.0,70.884989
3450.0,/v-apartments-condos/burnaby-new-westminster/2beds-2baths-condo-for-rent-in-metrotown/1694587937,2beds 2baths condo for rent in Metrotown,Burnaby,"Luxurious high-end 816 Sq. ft 2 bed + 2 bath suite with 300 sq. ft balcony, air condition, 1parking, 1locker, full set of Miele appliances. Water and gas are included. This Stylish High-Rise ...",Imperial Street / Dunblane Avenue,2.0,2.0,Condo,1,816.0,75.808848
1300.0,/v-apartments-condos/delta-surrey-langley/one-bedroom-suite-for-rent/1694584452,One Bedroom Suite For Rent,Langley Township,Located in a quiet and nice neighborhood of Aldergrove. A well maintained backyard and almost new building.,24 Avenue / 269 Street,1.0,1.0,Basement,1,800.0,74.3224
2100.0,/v-apartments-condos/burnaby-new-westminster/2-bedroom-basement-suite-burnaby/1689904801,2 Bedroom Basement Suite Burnaby,Burnaby,Furnished basement suite in Burnaby/New Westminster area. Utilities negotiable.Street parking. Will suit 2 people,6th Street / 17th Avenue,2.0,1.0,Basement,0,950.0,88.25785
1300.0,/v-apartments-condos/delta-surrey-langley/osoyoos-condo-rental-sept-june/1694578620,Osoyoos Condo Rental Sept-June,Langley City,10 month lease beginning September 2024 (September-June). Fully furnished ground level condo at beautiful Casa del Lago waterfront complex. Utilities included. This unit closest to the front entrance ...,72 Avenue / 201 Street,2.0,1.0,Condo,2,850.0,78.96755
1900.0,/v-apartments-condos/delta-surrey-langley/2br-1bth-main-floor/1694574929,2BR/1BTH Main Floor,Delta,"2 Bedrooms, 1 Bathroom. Independent Access In North Delta, between Sungod Recreation Centre and Ecole Burnsview Secondary School. The property has independent access, featuring two bedrooms, one ...",112 Street / Bridlington Drive,2.0,1.0,House,1,600.0,55.7418
2800.0,/v-apartments-condos/delta-surrey-langley/brand-new-2-bedroom-2-bath-condo/1694571847,Brand New 2 Bedroom 2 Bath Condo!,Surrey,"Brand new condo located in the prestigious Panorama Ridge neighbourhood. This stunning condo is over 850 square feet of total living space that includes 2 bedrooms, 2 bathrooms plus a storage room ...",King George Boulevard / 136 Street,2.0,2.0,Condo,1,852.0,79.153356
2500.0,/v-apartments-condos/burnaby-new-westminster/brand-new-1bed-1bath-on-18th-floors-metrotown/1694571801,Brand new 1bed 1bath on 18th floors Metrotown,Burnaby,"Brand new 1.bed and 1 bath Walking distance to metrotown mall or metrotown station . Max 2 people 1 year term No smoking , drugs or any illegal activities References , job letter needed Sorry I don’t ...",Beresford Street / Telford Avenue,1.0,1.0,Apartment,1,500.0,46.4515
2550.0,/v-apartments-condos/burnaby-new-westminster/beautiful-new-2br-legal-suite-in-coquitlam/1694553941,"Beautiful, new, 2BR legal suite in Coquitlam",Coquitlam,"Description Beautiful Brand New Two bedrooms Legal Suite in Coquitlam Off of Linton St, Coquitlam, BC V3J, Canada BEAUTIFUL! BRAND NEW! AVAILABLE IMMEDIATELY VERY BRIGHT, 2 BEDROOM/1FULL BATH WALKOUT ...",Linton Street / Winslow Avenue,2.0,1.0,Basement,0,1000.0,92.903
2350.0,/v-apartments-condos/vancouver/downtown-vancouver-studio-condo-for-rent-with-parking-storage/1694547674,"Downtown Vancouver Studio Condo for Rent with Parking, Storage",Vancouver,"For rent in the modern and central Venus building at 1239 West Georgia, this studio or bachelor suite includes one parking stall and storage locker. Showing on Saturday, June 1st at 11:00am-1:00pm ...",West Georgia Street / Bute Street,0.0,1.0,Condo,1,427.0,39.669581
2995.0,/v-apartments-condos/burnaby-new-westminster/newly-built-2-bedroom-condo-near-lougheed-skytrain-west-coquitl/1694546435,Newly built 2 Bedroom Condo near Lougheed Skytrain (West Coquitl,Coquitlam,"Find your ideal blend of sophistication and convenience in this 2BR/2BA unit in Coquitlam West where urban luxury meets panoramic city and river views. Luxury living redefined with AC, premium ...",Brunette Avenue / Laval Street,2.0,2.0,Condo,1,845.0,78.503035
1000.0,/v-apartments-condos/delta-surrey-langley/1-000-1br-700ft2-1-bedroom-40-manufactured-bungalow/1694545584,"$1,000 / 1br - 700ft2 - 1 Bedroom 40' Manufactured Bungalow",Langley Township,1 Bedroom 40' Manufactured Bungalow on acreage in Langley on pristine river nature setting close to Fort Langley. Available to single responsible senior with letter of self information Drive-way ...,River Road / 240 Street,1.0,1.0,House,1,700.0,65.0321
1500.0,/v-apartments-condos/tricities-pitt-maple/private-bachelor-suite-for-rent-in-maple-ridge/1694544987,Private bachelor suite for rent in Maple Ridge,Maple Ridge,"600 sq ft (approx) private suite with access to kitchen , dedicated bath, fridge and laundry on site. Room equipped with heat pump with controls for heating and cooling. Storage available in room ...",Dewdney Trunk Road / 210 Street,1.0,1.0,Basement,1,600.0,55.7418
2900.0,/v-apartments-condos/richmond-bc/two-bedrooms-for-rent-new-westminster/1683976442,Two bedrooms for rent-New Westminster,New Westminster,"618 Carnarvon, the brand new building, located between New west and Columbia st Skytrain station, and very close to Douglas College. The bright North West Facing 2 Bed +1Bath Home with wonderful ...",Sixth Street / Clarkson Street,2.0,1.0,Apartment,1,668.0,62.059204
1850.0,/v-apartments-condos/burnaby-new-westminster/bright-spacious-2-bdrm-1-bath-basement-suite/1694544205,Bright spacious 2 bdrm.  1 bath  basement suite,New Westminster,Bright spacious 2 berm 1 bath. Above ground basement suit. Close to all amenities. Walking distance to schools parks royal oak skytrain. Transit. Groceries. And more. Friendly neighborhood. 15 min ...,Richmond Street / Kwantlen Court,2.0,1.0,Basement,0,1350.0,125.41905
3200.0,/v-apartments-condos/delta-surrey-langley/beautiful-2-bedroom-2-bath-apartment-white-rock/1694542530,Beautiful 2 bedroom 2 bath apartment white rock,Delta/Surrey/Langley,"The beautiful home has AC and boasts 2 generous sized bedrooms, and it is on the 4th floor of the building. The master bedroom has his and hers closets and the luxurious master bath has a soaker tub, ...",Johnston Road / Thrift Avenue,2.0,2.0,Apartment,1,894.0,83.055282
2550.0,/v-apartments-condos/burnaby-new-westminster/bright-1-bedroom-1-bath-burnaby-mtn-apartment-available-july-1/1694541011,Bright 1 Bedroom 1 Bath Burnaby Mtn Apartment Available July 1,Burnaby,"Just steps from SFU campus, this unit is centrally located with all the conveniences: Nesters Market and Tim Hortons across the street, Starbucks, A&W, Chef Huang's, Subway, Togo Sushi, BC Liquor and ...",Greystone Drive / Arden Avenue,1.0,1.0,Condo,1,631.0,58.621793
2699.0,/v-apartments-condos/vancouver-downtown-west-end/855-jervis-apartment-for-rent-in-west-end-vancouver/1683791615,855 Jervis - Apartment for Rent in West End Vancouver,Downtown-West End,"Welcome to 855 Jervis, a conveniently situated community in Vancouver's West End, just a short stroll away from the bustling Robson Street, where you'll find a wealth of dining and shopping options, ...",Robson Street / Jervis Street,1.0,1.0,Apartment,0,562.0,52.211486
2499.0,/v-apartments-condos/vancouver/luxury-studio-in-central-downtown/1683693793,Luxury Studio in central Downtown,Vancouver,Please call 7783164156 This amazing downtown Vancouver furnished studio rental at the Wall Center is right in the heart of all the action (1050 Burrard St.) and allows you to experience inner city ...,Burrard Street / Comox Street,0.0,1.0,Apartment,1,500.0,46.4515
2250.0,/v-apartments-condos/vancouver/2-bedroom-suite-rental-heart-of-commercial-drive/1691006654,2 Bedroom Suite Rental - Heart of Commercial Drive,Vancouver,"2 Bedroom Suite, Heart of Commercial Drive, East Vancouver. Ideal for two adults and 1-2 children. Lower floor of heritage home. Shared laundry. New appliances, newly painted. $2250 per month. Plus ...",Commercial Drive / Kitchener Street,2.0,1.0,House,0,750.0,69.67725
3400.0,/v-apartments-condos/richmond-bc/pet-friendly-3-beds-2-bath-newly-renovated-house-for-rent/1692334637,Pet Friendly 3 beds 2 bath newly renovated house for rent,Richmond,"Well behaved pets welcome! Newly renovated house available to stable, long term tenants (minimum 6 months term) Fully furnished, everything comes with the suite shown in photo. Brand new appliances. ...",No 1 Road / Tyson Place,3.0,1.5,House,2,1000.0,92.903
2590.0,/v-apartments-condos/vancouver/heritage-one-bedroom-at-burrard-and-robson/1692945725,Heritage One-bedroom at Burrard and Robson,Vancouver,"Location, location, location! Live at the centre of it all in this New York City-style character building in the heart of downtown Vancouver. Here's the video: https://youtu.be/eMq3SdZud9A This ...",Burrard Street / Robson Street,1.0,1.0,Apartment,0,623.0,57.878569
1900.0,/v-apartments-condos/delta-surrey-langley/available-immediately-studio-at-surrey-central/1694529605,Available immediately studio at Surrey Central,Surrey,**Stunning Downtown Surrey Micro-Unit with Breathtaking Views** Discover the perfect urban living space in the heart of downtown Surrey. This beautifully designed micro-unit on the 25th floor offers ...,University Drive / 103 Avenue,0.0,1.0,Condo,0,330.0,30.657989999999998
2799.0,/v-apartments-condos/vancouver-downtown-west-end/cartier-street-apartment-for-rent-in-marpole-vancouver/1694517222,Cartier Street - Apartment for Rent in Marpole Vancouver,Vancouver,"8740 & 8790 Cartier invites you to its peaceful location, where you'll find convenience in proximity to shopping, dining, and entertainment options, catering to residents of all ages and lifestyles. ...",Southwest Marine Drive / Granville Offramp Street,2.0,1.0,Apartment,0,837.0,77.759811
1025.0,/v-apartments-condos/richmond-bc/spacious-furnished-one-bdrm-suite-w-large-closet/1694512955,Spacious furnished one bdrm suite w/ large closet,Richmond,"The room is freshly painted with brand new Luxury Vinyl Plank (LVP) flooring and nicely furnished with a desk, chair, blinds, and mattress. Available now! Showing by appointment. Beautiful spacious 1 ...",Railway Avenue / Colbeck Road,1.0,1.0,House,0,180.0,16.72254
2210.0,/v-apartments-condos/burnaby-new-westminster/tantus-tower-1-bdrm-available-at-810-st-andrews-street-new-w/1688345247,"Tantus Tower - 1 Bdrm available at 810 St. Andrews Street, New W",New Westminster,$500 Security Deposit Move in this month and you may qualify for our incentive. Visit our Website: https://www.capreit.ca/apartments-for-rent/new-westminster-bc/tantus-tower/ Situated in a prime ...,Eighth Street / St Andrews Street,1.0,1.0,Apartment,0,600.0,55.7418
2150.0,/v-apartments-condos/burnaby-new-westminster/royal-ridge-apartments-1-bdrm-available-at-315-agnes-street-n/1687981347,"Royal Ridge Apartments - 1 Bdrm available at 315 Agnes Street, N",New Westminster,1 Month Rent Free + $500 Security Deposit Visit our Website: https://www.capreit.ca/apartments-for-rent/new-westminster-bc/royal-ridge-apartments/ Rental Office is located at 810 St. Andrews St. This ...,Agnes Street / Blackwood Street,1.0,1.0,Apartment,0,610.0,56.67083
2195.0,/v-apartments-condos/burnaby-new-westminster/princeton-place-apartments-1-bdrm-available-at-1021-howay-stre/1678803369,Princeton Place Apartments - 1 Bdrm available at 1021 Howay Stre,New Westminster,"Visit our Website: https://www.capreit.ca/apartments-for-rent/new-westminster-bc/princeton-place-apartments/ Princeton Place Apartments, featuring 1 and 2 bedroom apartments for rent in New ...",Sixth Avenue / Tenth Street,1.0,1.0,Apartment,0,525.0,48.774074999999996
2195.0,/v-apartments-condos/burnaby-new-westminster/lynn-gary-apartments-1-bdrm-available-at-520-tenth-street-new/1691008793,"Lynn Gary Apartments - 1 Bdrm available at 520 Tenth Street, New",New Westminster,Visit our Website: https://www.capreit.ca/apartments-for-rent/new-westminster-bc/lynn-gary-apartments/ Rental office is located at 1021 Howay Street Welcome to Lynn Gary Apartments offering beautiful ...,Sixth Avenue / Tenth Street,1.0,1.0,Apartment,0,661.0,61.408883
2935.0,/v-apartments-condos/burnaby-new-westminster/daylin-manor-apartments-2-bdrm-available-at-515-ninth-street/1691275531,"Daylin Manor Apartments - 2 Bdrm available at 515 Ninth Street,",New Westminster,Visit our Website: https://www.capreit.ca/apartments-for-rent/new-westminster-bc/daylin-manor-apartments/ Rental office is located at 810 St. Andrews Street Located in a quiet residential ...,Eighth Street / Fifth Avenue,2.0,1.0,Apartment,0,951.0,88.350753
2295.0,/v-apartments-condos/burnaby-new-westminster/chateau-delon-apartments-1-bdrm-available-at-7425-18th-avenue/1693944987,"Chateau Delon Apartments - 1 Bdrm available at 7425 18th Avenue,",Burnaby,Visit our Website: https://www.capreit.ca/apartments-for-rent/burnaby-bc/chateau-delon-apartments/ Rental office is located at 1021 Howay Street Welcome home to Chateau Delon apartments for rent in ...,Edmonds Street / Mary Avenue,1.0,1.0,Apartment,0,654.0,60.758562
3065.0,/v-apartments-condos/vancouver-downtown-west-end/fraser-flats-apartments-2-bdrm-available-at-3618-3688-sawmill/1680104928,Fraser Flats Apartments - 2 Bdrm available at 3618-3688 Sawmill,Vancouver,Visit our Website: https://www.capreit.ca/apartments-for-rent/vancouver-bc/fraser-flats-apartments/ Fraser Flats Apartments is a brand new luxury apartment building in Vancouver featuring high-end ...,Marine Way / River District Crossing,2.0,1.0,Apartment,0,981.0,91.137843
1350.0,/v-apartments-condos/burnaby-new-westminster/one-bedroom-suite-half-basement/1694510376,One Bedroom Suite-half basement,Port Coquitlam,"One bedroom suite available starting July 01 or June 15. Features: -half basement with windows. -private entrance with your own full kitchen and bath. -the price includes all utilities (electricity, ...",Coast Meridian Road / Laurier Avenue,1.0,1.0,House,1,350.0,32.51605
2700.0,/v-apartments-condos/vancouver/rent-in-the-wonderful-woodwards-building-downtown-vancouver/1694508891,"Rent in the Wonderful Woodwards building, downtown Vancouver",Vancouver,The Wonderful Woodwards building in downtown Vancouver. Available July1st. Connect now to book a showing for early June. Appt Features: • Historic building in Gastown • Modern Kitchen with ...,West Cordova Street / Abbott Street,1.0,1.0,Apartment,0,650.0,60.38695
2300.0,/v-apartments-condos/tricities-pitt-maple/1-bedroom-1-bathroom-central-port-moody/1694491707,"1 Bedroom, 1 Bathroom Central Port Moody",Port Moody,"Available July 1, 2024. 1 bedroom 1 bathroom in suite laundry east facing balcony condo, 4th floor. Amenities include pool and gym. 1 underground parking spot, 1 underground storage locker. Modern ...",Guildford Way / Ungless Way,1.0,1.0,Condo,1,600.0,55.7418
3250.0,/v-apartments-condos/vancouver/1-bedroom-apartment-for-rent-2670-library-lane/1693384664,1 Bedroom Apartment for Rent - 2670 Library Lane,North Vancouver,"Hawthorne at Timber Court is situated at the corner of East 27th & Library Lane in the District of North Vancouver, providing views to the North Shore Mountains and proximity to the pristine natural ...",Mountain Highway / East 27th Street,1.0,1.0,Apartment,0,636.0,59.086308
2000.0,/v-apartments-condos/burnaby-new-westminster/2br-1bth-main-floor/1694470185,2BR/1BTH Main Floor,Coquitlam,"Cape Hope Avenue Coquitlam $2000 per month 2 people or small family. Near Primary School, 2 to 5 minutes drive to Restaurant, Electric Cinema, Datong Wah T&T Supermarket and Supperstore Bus # 156",Cape Horn Avenue / Mundy Street,2.0,1.0,House,2,900.0,83.6127
2750.0,/v-apartments-condos/vancouver/2-br-2750-near-ubc-yvr-avail-july-01-2024/1694470076,"2 BR -  $2750 - near UBC & YVR -Avail July 01,2024",Vancouver,"Details Bright/Beautiful 2 BDR Garden Suite Available July 01 2024 (Vancouver West) Modern house, located between Cambie and Oak on 61st Ave: -- 2BR+1Bath with bright 9' ceiling lower level with ...",Oak Street / West 59th Avenue,2.0,1.0,Apartment,2,675.0,62.709525
2650.0,/v-apartments-condos/burnaby-new-westminster/brand-new-brentwood-unit-available-june-15th-2-650/1694469926,"Brand New Brentwood Unit available June 15th - $2,650",Burnaby/New Westminster,"Brand New 1BR (659 sq ft) Apartment For Rent, with high ceilings and panoramic windows welcoming an abundance of natural light and fresh air. - $2,650 /month + deposit of $1,325 required Another ...",Willingdon Avenue / Juneau Street,1.0,1.0,Apartment,1,659.0,61.223076999999996
3950.0,/v-apartments-condos/vancouver-downtown-west-end/2-bedroom-suite-near-english-bay-stanley-park/1694469679,"2 Bedroom Suite Near English Bay, Stanley Park",Vancouver,"OPEN HOUSE SAT & SUN FROM 11AM TO 3PM AT 2033 COMOX ST Promotions: “ 25% TELUS subscription discount when you rent at The White House “ Available for July 1, 2024 Unit Features • Fully Renovated – ...",Park Lane / Nelson Street,2.0,1.0,Apartment,0,850.0,78.96755
2590.0,/v-apartments-condos/vancouver-downtown-west-end/jr-1br-at-the-white-house-open-house-sat-sun-11am-to-3pm/1688125621,"Jr 1BR at The White House, OPEN HOUSE SAT & SUN, 11AM TO 3PM",Vancouver,"OPEN HOUSE SAT & SUN FROM 11AM TO 3PM AT 2033 COMOX ST., VANCOUVER Promotions: “ 25% TELUS subscription discount when you rent at The White House “ Available for July 1, 2024 Unit Features • Fully ...",Park Lane / Nelson Street,1.0,1.0,Apartment,0,500.0,46.4515
3000.0,/v-apartments-condos/burnaby-new-westminster/beautiful-newly-renovated-and-furnished-2-bedroom-basement/1694468085,Beautiful newly renovated and furnished 2 bedroom basement,New Westminster,"Beautiful newly renovated and furnished 2 bedroom basement with separate walkout entrance for rent. Perfect for students sharing. Includes a full kitchen, dining table and 2 full size bathrooms. ...",Salter Street / Wood Street,2.0,1.0,Basement,1,850.0,78.96755
2045.0,/v-apartments-condos/delta-surrey-langley/grosvenor-square-apartments-1-bdrm-available-at-10463-150th-st/1678919095,Grosvenor Square Apartments - 1 Bdrm available at 10463 150th St,Surrey,Move in Now Don't Pay Until June Move in this month and you may qualify for our incentive. Visit our Website: https://www.capreit.ca/apartments-for-rent/surrey-bc/grosvenor-square-apartments/ These ...,104 Avenue / 150 Street,1.0,1.0,Apartment,0,673.0,62.523719
3565.0,/v-apartments-condos/vancouver/international-plaza-apartments-2-bdrm-available-at-1989-marine/1692005941,International Plaza Apartments - 2 Bdrm available at 1989 Marine,Vancouver,"Visit our Website: https://www.capreit.ca/apartments-for-rent/north-vancouver-bc/international-plaza-apartments/ Located in North Vancouver, you’ll live nestled among breathtaking views of the sea ...",Capilano Road / Marine Drive,2.0,1.0,Apartment,0,830.0,77.10949
4000.0,/v-apartments-condos/ubc-university-british-columbia/vancouver-2-bed-2-bath-for-rent/1694453469,Vancouver 2 bed 2 bath for rent,Vancouver,"Vancouver 2 bed 2 bath for rent 16XX 5410 Shortcut Rd. Vancouver, V6T 0C8 Discover the allure of this exceptional 2-bedroom, 2-bathroom residence boasting captivating over-height ceilings. Revel in ...",University Boulevard / Toronto Road,2.0,2.0,Condo,1,823.0,76.459169
3200.0,/v-apartments-condos/vancouver/2bed-2bath-condo/1694452158,2bed 2bath condo,Burnaby,"Fully renovated 2 bed 2 bath condo on the quiet side of the building. 9 ft ceiling, heath recovery system, LG appliances, crystal LED lights, granite countertops, quality waterproof vinyl floors ...",Gilmore Avenue / Halifax Street,2.0,2.0,Condo,1,920.0,85.47076
2500.0,/v-apartments-condos/richmond-bc/spacious-1-bed-1-bath-unit-for-rent/1694452085,SPACIOUS 1 BED 1 BATH UNIT FOR RENT!,Richmond,"Please inquire with a brief summary of yourself, and the key word ""CARNARVON 18"" SUPER SPACIOUS 565 sqft, 1 bedroom new unit completed in February at 823 CARNARVON! Situated in DOWNTOWN New ...",Carnarvon Street / New Westminster Station,1.0,1.0,Apartment,1,565.0,52.490195
2050.0,/v-apartments-condos/delta-surrey-langley/55-age-restricted-brand-new-1-bed-den-1-bath/1688805791,55+ Age Restricted | Brand New 1 Bed & Den 1 Bath,Langley Township,2 UNITS AVAILABLE MURRAYVILLE | 1 BEDROOM & DEN Brand New 55+ Complex (1 Person MUST BE 55 or older) Quality Built Excellent Location Move In Ready Pet Allowed With Restrictions NO SMOKING 753 Sq ft ...,Fraser Highway / 221 Street,1.5,1.0,Condo,1,753.0,69.955959
2400.0,/v-apartments-condos/burnaby-new-westminster/the-cozy-rooms-in-burnaby/1694426861,The Cozy rooms in Burnaby,Burnaby/New Westminster,"This is a quiet and comfortable two-bedroom apartment in Burnaby, next to Robert Park, and it takes ten minutes to walk to Edmonds Community Center and highgate Commercial Center. Close to the #106 ...",16th Avenue / 4th Street,2.0,1.0,House,2,790.0,73.39337
1400.0,/v-apartments-condos/delta-surrey-langley/private-room-for-rent/1694422512,Private room for rent,Delta/Surrey/Langley,"****Will not reply to ""Is it still available question-STRICTLY FOR GIRLS**** 1 large Private room available in a 3-bedroom semi-furnished apartment, located on the 4th floor and conveniently situated ...",King George Boulevard / Gateway Drive,3.0,2.0,Apartment,1,1090.0,101.26427
3400.0,/v-apartments-condos/richmond-bc/pet-friendly-3-beds-2-bath-newly-renovated-house-for-rent/1692334637,Pet Friendly 3 beds 2 bath newly renovated house for rent,Richmond,"Well behaved pets welcome! Newly renovated house available to stable, long term tenants (minimum 6 months term) Fully furnished, everything comes with the suite shown in photo. Brand new appliances. ...",No 1 Road / Tyson Place,3.0,1.5,House,2,1000.0,92.903
2499.0,/v-apartments-condos/vancouver/luxury-studio-in-central-downtown/1683693793,Luxury Studio in central Downtown,Vancouver,Please call 7783164156 This amazing downtown Vancouver furnished studio rental at the Wall Center is right in the heart of all the action (1050 Burrard St.) and allows you to experience inner city ...,Burrard Street / Comox Street,0.0,1.0,Apartment,1,500.0,46.4515
2590.0,/v-apartments-condos/vancouver/heritage-one-bedroom-at-burrard-and-robson/1692945725,Heritage One-bedroom at Burrard and Robson,Vancouver,"Location, location, location! Live at the centre of it all in this New York City-style character building in the heart of downtown Vancouver. Here's the video: https://youtu.be/eMq3SdZud9A This ...",Burrard Street / Robson Street,1.0,1.0,Apartment,0,623.0,57.878569
3800.0,/v-apartments-condos/burnaby-new-westminster/brand-new-penthouse-for-rent-2bed2bath2parking2lockers-metrotown/1694419093,BRAND NEW Penthouse for rent 2bed2bath2parking2lockers Metrotown,Burnaby,"BRAND NEW PENTHOUSE(40th floor on the Top level) for rent, breathtaking view. Located at the heart of Metrotown 2-minute walk to Skytrain and Metrotown Mall and Crystal Mall 2 parking lots! 1 regular ...",Beresford Street / Telford Avenue,2.0,2.0,Apartment,2,778.0,72.278534
3800.0,/v-apartments-condos/vancouver/fully-furnished-luxury-condo-1-br-den-parking-balcony/1694409890,Fully Furnished Luxury Condo -  1 BR + Den + Parking + Balcony,Vancouver,"We've fully furnished this modern space to inspire your work and play for an extended stay. This property is fully furnished and move in ready, bring only your luggage. Enjoy the open feel of 10-foot ...",Howe Street / Davie Street,1.0,1.0,Apartment,1,660.0,61.315979999999996
2600.0,/v-apartments-condos/burnaby-new-westminster/brand-new-1-bed-1-bath-at-concord-brentwood-hillside-east/1689403047,Brand new 1 bed 1 bath at Concord Brentwood Hillside East,Burnaby,"Brand new unfurnished 1 bed 1 bath condo with an expansive outdoor living area at Concord Brentwood Hillside East Tower C with quality finishing and modern appliances. Excellent location, convenient ...",Lougheed Highway / Douglas Road,1.0,1.0,Condo,1,568.0,52.768904
1600.0,/v-apartments-condos/richmond-bc/1-br-suite-for-rent/1694387692,1 BR suite for rent,Richmond,"Beautiful, well-kept, large, 1-bedroom, 1-bath, full size kitchen and self-contained independent suite for rent with separate entrance; located in great family neighbourhood of Blundell and Gilbert ...",Gilbert Road / Blundell Road,1.0,1.0,Apartment,0,500.0,46.4515
